,ticker,date,content,time_delta,pct_change,sentiment
0,NVDA,"December 13, 2019","                U.S. chipmaker Nvidia offers no concessions to EU to ease through $6.8 billion Mellanox deal - ReutersDiscover Thomson ReutersFinancialGovernment SolutionsLegalReuters News AgencyRisk Management SolutionsTax & AccountingBlog: Answers OnInnovation @ Thomson ReutersDirectory of sitesLoginContactSupportBusinessMarketsIndiaSouth AsiaTVMoreIndia Deals - AmericasDecember 13, 2019 /  10:01 AM / 8 months agoU.S. chipmaker Nvidia offers no concessions to EU to ease through $6.8 billion Mellanox dealFoo Yun Chee2 Min ReadFILE PHOTO: A logo of Mellanox Technologies is seen at their building in Yokneam, Israel March 4, 2019.  REUTERS/Amir CohenBRUSSELS (Reuters) - U.S. chipmaker Nvidia (NVDA.O) has not offered any concessions to EU antitrust regulators examining its $6.8 billion bid for Mellanox Technologies (MLNX.O), the European Commission website showed on Friday. The EU competition enforcer is scheduled to decide on Nvidia’s biggest-ever acquisition by Dec. 19. It is not clear if the deal will be cleared unconditionally or will face a full-scale investigation. Nvidia, known for its powerful gaming graphics chips, declined to comment. Thursday was the last day to offer concessions, if these were required to address any EU antitrust concerns. The company outbid rival Intel Corp (INTC.O) for Mellanox in a move aimed at boosting its data center and artificial intelligence business. Its chips connect data centers into one giant computer. The deal has received the green light in the United States while Chinese approval is still pending. Reporting by Foo Yun Chee, editing by Robin Emmott and Elaine HardcastleOur Standards:The Thomson Reuters Trust Principles.0 : 0narrow-browser-and-phonemedium-browser-and-portrait-tabletlandscape-tabletmedium-wide-browserwide-browser-and-largermedium-browser-and-landscape-tabletmedium-wide-browser-and-largerabove-phoneportrait-tablet-and-aboveabove-portrait-tabletlandscape-tablet-and-abovelandscape-tablet-and-medium-wide-browserportrait-tablet-and-belowlandscape-tablet-and-belowAppsNewslettersAdvertise with UsAdvertising GuidelinesCookiesTerms of UsePrivacyDo Not Sell My Personal InformationAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2020 Reuters. All Rights Reserved.",28,9.07629864390317,0.086
0,NVDA,"December 13, 2019","                U.S. chipmaker Nvidia offers no concessions to EU to ease through $6.8 billion Mellanox deal - ReutersDiscover Thomson ReutersFinancialGovernment SolutionsLegalReuters News AgencyRisk Management SolutionsTax & AccountingBlog: Answers OnInnovation @ Thomson ReutersDirectory of sitesLoginContactSupportBusinessMarketsIndiaSouth AsiaTVMoreIndia Deals - AmericasDecember 13, 2019 /  10:01 AM / 8 months agoU.S. chipmaker Nvidia offers no concessions to EU to ease through $6.8 billion Mellanox dealFoo Yun Chee2 Min ReadFILE PHOTO: A logo of Mellanox Technologies is seen at their building in Yokneam, Israel March 4, 2019.  REUTERS/Amir CohenBRUSSELS (Reuters) - U.S. chipmaker Nvidia (NVDA.O) has not offered any concessions to EU antitrust regulators examining its $6.8 billion bid for Mellanox Technologies (MLNX.O), the European Commission website showed on Friday. The EU competition enforcer is scheduled to decide on Nvidia’s biggest-ever acquisition by Dec. 19. It is not clear if the deal will be cleared unconditionally or will face a full-scale investigation. Nvidia, known for its powerful gaming graphics chips, declined to comment. Thursday was the last day to offer concessions, if these were required to address any EU antitrust concerns. The company outbid rival Intel Corp (INTC.O) for Mellanox in a move aimed at boosting its data center and artificial intelligence business. Its chips connect data centers into one giant computer. The deal has received the green light in the United States while Chinese approval is still pending. Reporting by Foo Yun Chee, editing by Robin Emmott and Elaine HardcastleOur Standards:The Thomson Reuters Trust Principles.0 : 0narrow-browser-and-phonemedium-browser-and-portrait-tabletlandscape-tabletmedium-wide-browserwide-browser-and-largermedium-browser-and-landscape-tabletmedium-wide-browser-and-largerabove-phoneportrait-tablet-and-aboveabove-portrait-tabletlandscape-tablet-and-abovelandscape-tablet-and-medium-wide-browserportrait-tablet-and-belowlandscape-tablet-and-belowAppsNewslettersAdvertise with UsAdvertising GuidelinesCookiesTerms of UsePrivacyDo Not Sell My Personal InformationAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2020 Reuters. All Rights Reserved.",28,9.07629864390317,0.086
0,NVDA,"December 13, 2019","                U.S. chipmaker Nvidia offers no concessions to EU to ease through $6.8 billion Mellanox deal - ReutersDiscover Thomson ReutersFinancialGovernment SolutionsLegalReuters News AgencyRisk Management SolutionsTax & AccountingBlog: Answers OnInnovation @ Thomson ReutersDirectory of sitesLoginContactSupportBusinessMarketsIndiaSouth AsiaTVMoreIndia Deals - AmericasDecember 13, 2019 /  10:01 AM / 8 months agoU.S. chipmaker Nvidia offers no concessions to EU to ease through $6.8 billion Mellanox dealFoo Yun Chee2 Min ReadFILE PHOTO: A logo of Mellanox Technologies is seen at their building in Yokneam, Israel March 4, 2019.  REUTERS/Amir CohenBRUSSELS (Reuters) - U.S. chipmaker Nvidia (NVDA.O) has not offered any concessions to EU antitrust regulators examining its $6.8 billion bid for Mellanox Technologies (MLNX.O), the European Commission website showed on Friday. The EU competition enforcer is scheduled to decide on Nvidia’s biggest-ever acquisition by Dec. 19. It is not clear if the deal will be cleared unconditionally or will face a full-scale investigation. Nvidia, known for its powerful gaming graphics chips, declined to comment. Thursday was the last day to offer concessions, if these were required to address any EU antitrust concerns. The company outbid rival Intel Corp (INTC.O) for Mellanox in a move aimed at boosting its data center and artificial intelligence business. Its chips connect data centers into one giant computer. The deal has received the green light in the United States while Chinese approval is still pending. Reporting by Foo Yun Chee, editing by Robin Emmott and Elaine HardcastleOur Standards:The Thomson Reuters Trust Principles.0 : 0narrow-browser-and-phonemedium-browser-and-portrait-tabletlandscape-tabletmedium-wide-browserwide-browser-and-largermedium-browser-and-landscape-tabletmedium-wide-browser-and-largerabove-phoneportrait-tablet-and-aboveabove-portrait-tabletlandscape-tablet-and-abovelandscape-tablet-and-medium-wide-browserportrait-tablet-and-belowlandscape-tablet-and-belowAppsNewslettersAdvertise with UsAdvertising GuidelinesCookiesTerms of UsePrivacyDo Not Sell My Personal InformationAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2020 Reuters. All Rights Reserved.",28,9.07629864390317,0.086
0,NVDA,"July 8, 2020","                Nvidia eclipses Intel as most valuable U.S. chipmaker - ReutersDiscover Thomson ReutersFinancialGovernment SolutionsLegalReuters News AgencyRisk Management SolutionsTax & AccountingBlog: Answers OnInnovation @ Thomson ReutersDirectory of sitesLoginContactSupportBusinessMarketsIndiaSouth AsiaTVMoreIndia Technology PhotosJuly 8, 2020 /  7:16 PM / 24 days agoNvidia eclipses Intel as most valuable U.S. chipmakerNoel Randewich3 Min Read(Reuters) - Nvidia (NVDA.O) has overtaken Intel (INTC.O) for the first time as the most valuable U.S. chipmaker. FILE PHOTO: A NVIDIA logo is shown at SIGGRAPH 2017 in Los Angeles, California, U.S. July 31, 2017.  REUTERS/Mike BlakeIn a semiconductor industry milestone, Nvidia’s shares rose 2.3% in afternoon trading on Wednesday to a record $404, putting the graphic component maker’s market capitalization at $248 billion, just above the $246 billion value of Intel, once the world’s leading chipmaker. For a graphic on Nvidia’s stock market value eclipses Intel: here Nvidia’s stock has been among Wall Street’s strongest performers in recent years as it expanded from its core personal computer chip business into datacenters, automobiles and artificial intelligence. Intel, which for decades has dominated in processors for PCs and servers, has struggled to diversify its business after making critical stumbles in the smartphone revolution.  U.S. chipmakers have mostly outperformed since the S&P 500 hit a low on March 23, but Intel has enjoyed much less of that rebound than Nvidia, which is frequently among the most traded stocks on Fidelity and other retail investing websites.  While Intel’s stock has lost almost 3% in 2020, Nvidia’s has surged 68%. Investors have been betting that the shift to working remotely because of the coronavirus pandemic will continue to fuel fast growth in Nvidia’s datacenter business. In recent years, Intel has also faced greater competition from foreign competitors, and its market capitalization has already fallen below those of South Korea’s Samsung Electronics (005930.KS) and Taiwan Semiconductor Manufacturing Co (2330.TW).  Most recently, Intel has suffered setbacks in its sprawling supply chain due to the pandemic, and higher costs related to the development of upcoming “Tiger Lake” 10-nanometer processors. Despite Nvidia’s meteoric stock rise, its sales remain a fraction of Intel’s. Analysts on average see Nvidia’s revenue rising 34% in its current fiscal year to $14.6 billion, while analysts expect Intel’s 2020 revenue to increase 2.5% to $73.8 billion, according to Refinitiv. Reflecting investors’ optimism about Nvidia’s future profit growth, Nvidia’s shares are currently trading at 45 times expected earnings, while Intel’s trade at 12 times expected earnings. Reporting by Noel Randewich; Editing by Kevin LiffeyOur Standards:The Thomson Reuters Trust Principles.0 : 0narrow-browser-and-phonemedium-browser-and-portrait-tabletlandscape-tabletmedium-wide-browserwide-browser-and-largermedium-browser-and-landscape-tabletmedium-wide-browser-and-largerabove-phoneportrait-tablet-and-aboveabove-portrait-tabletlandscape-tablet-and-abovelandscape-tablet-and-medium-wide-browserportrait-tablet-and-belowlandscape-tablet-and-belowAppsNewslettersAdvertise with UsAdvertising GuidelinesCookiesTerms of UsePrivacyDo Not Sell My Personal InformationAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2020 Reuters. All Rights Reserved.",23,3.903186452059832,0.103
0,NVDA,"July 8, 2020","                Nvidia eclipses Intel as most valuable U.S. chipmaker - ReutersDiscover Thomson ReutersFinancialGovernment SolutionsLegalReuters News AgencyRisk Management SolutionsTax & AccountingBlog: Answers OnInnovation @ Thomson ReutersDirectory of sitesLoginContactSupportBusinessMarketsIndiaSouth AsiaTVMoreIndia Technology PhotosJuly 8, 2020 /  7:16 PM / 24 days agoNvidia eclipses Intel as most valuable U.S. chipmakerNoel Randewich3 Min Read(Reuters) - Nvidia (NVDA.O) has overtaken Intel (INTC.O) for the first time as the most valuable U.S. chipmaker. FILE PHOTO: A NVIDIA logo is shown at SIGGRAPH 2017 in Los Angeles, California, U.S. July 31, 2017.  REUTERS/Mike BlakeIn a semiconductor industry milestone, Nvidia’s shares rose 2.3% in afternoon trading on Wednesday to a record $404, putting the graphic component maker’s market capitalization at $248 billion, just above the $246 billion value of Intel, once the world’s leading chipmaker. For a graphic on Nvidia’s stock market value eclipses Intel: here Nvidia’s stock has been among Wall Street’s strongest performers in recent years as it expanded from its core personal computer chip business into datacenters, automobiles and artificial intelligence. Intel, which for decades has dominated in processors for PCs and servers, has struggled to diversify its business after making critical stumbles in the smartphone revolution.  U.S. chipmakers have mostly outperformed since the S&P 500 hit a low on March 23, but Intel has enjoyed much less of that rebound than Nvidia, which is frequently among the most traded stocks on Fidelity and other retail investing websites.  While Intel’s stock has lost almost 3% in 2020, Nvidia’s has surged 68%. Investors have been betting that the shift to working remotely because of the coronavirus pandemic will continue to fuel fast growth in Nvidia’s datacenter business. In recent years, Intel has also faced greater competition from foreign competitors, and its market capitalization has already fallen below those of South Korea’s Samsung Electronics (005930.KS) and Taiwan Semiconductor Manufacturing Co (2330.TW).  Most recently, Intel has suffered setbacks in its sprawling supply chain due to the pandemic, and higher costs related to the development of upcoming “Tiger Lake” 10-nanometer processors. Despite Nvidia’s meteoric stock rise, its sales remain a fraction of Intel’s. Analysts on average see Nvidia’s revenue rising 34% in its current fiscal year to $14.6 billion, while analysts expect Intel’s 2020 revenue to increase 2.5% to $73.8 billion, according to Refinitiv. Reflecting investors’ optimism about Nvidia’s future profit growth, Nvidia’s shares are currently trading at 45 times expected earnings, while Intel’s trade at 12 times expected earnings. Reporting by Noel Randewich; Editing by Kevin LiffeyOur Standards:The Thomson Reuters Trust Principles.0 : 0narrow-browser-and-phonemedium-browser-and-portrait-tabletlandscape-tabletmedium-wide-browserwide-browser-and-largermedium-browser-and-landscape-tabletmedium-wide-browser-and-largerabove-phoneportrait-tablet-and-aboveabove-portrait-tabletlandscape-tablet-and-abovelandscape-tablet-and-medium-wide-browserportrait-tablet-and-belowlandscape-tablet-and-belowAppsNewslettersAdvertise with UsAdvertising GuidelinesCookiesTerms of UsePrivacyDo Not Sell My Personal InformationAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2020 Reuters. All Rights Reserved.",23,3.903186452059832,0.103
0,NVDA,"August 26, 2019","                Nvidia, VMware release cloud software to court business customers - ReutersDiscover Thomson ReutersFinancialGovernment SolutionsLegalReuters News AgencyRisk Management SolutionsTax & AccountingBlog: Answers OnInnovation @ Thomson ReutersDirectory of sitesLoginContactSupportBusinessMarketsIndiaSouth AsiaTVMoreIndia Technology NewsAugust 26, 2019 /  12:04 PM / a year agoNvidia, VMware release cloud software to court business customersStephen Nellis2 Min ReadFILE PHOTO: The logo of Nvidia Corporation is seen during the annual Computex computer exhibition in Taipei, Taiwan May 30, 2017. REUTERS/Tyrone Siu(Reuters) - Chip supplier Nvidia Corp on Monday said it was teaming up with VMware Inc and Amazon.com Inc’s cloud division to court large businesses looking to host artificial intelligence programs in Amazon’s cloud. Nvidia got its start with chips to make computer games more realistic, but in recent years has shifted to supplying chips that speed up artificial intelligence tasks, such as teaching computers to recognize images. Once the domain of Silicon Valley tech firms, artificial intelligence technology is filtering to mainstream businesses that use it for tasks like seeking unseen patterns in their financials to help with forecasting and cost controls. Many of those mainstream businesses use software made by VMware to help shuffle computing work back and forth between their own data centers and cloud data centers owned by Amazon Web Services, depending on where the cost is best. But that has been difficult to do with computer programs that rely on Nvidia chips for a speed boost.                    On Monday, the companies said Nvidia intends to release a new piece of software called vComputeServer to address the issue and let their joint customers move Nvida-aided computing work around more easily. The companies did not say when the software would be released. Reporting by Stephen Nellis in San Francisco; Editing by Leslie AdlerOur Standards:The Thomson Reuters Trust Principles.0 : 0narrow-browser-and-phonemedium-browser-and-portrait-tabletlandscape-tabletmedium-wide-browserwide-browser-and-largermedium-browser-and-landscape-tabletmedium-wide-browser-and-largerabove-phoneportrait-tablet-and-aboveabove-portrait-tabletlandscape-tablet-and-abovelandscape-tablet-and-medium-wide-browserportrait-tablet-and-belowlandscape-tablet-and-belowAppsNewslettersAdvertise with UsAdvertising GuidelinesCookiesTerms of UsePrivacyDo Not Sell My Personal InformationAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2020 Reuters. All Rights Reserved.",16,11.411305670025937,0.116
0,NVDA,"August 26, 2019","                Nvidia, VMware release cloud software to court business customers - ReutersDiscover Thomson ReutersFinancialGovernment SolutionsLegalReuters News AgencyRisk Management SolutionsTax & AccountingBlog: Answers OnInnovation @ Thomson ReutersDirectory of sitesLoginContactSupportBusinessMarketsIndiaSouth AsiaTVMoreIndia Technology NewsAugust 26, 2019 /  12:04 PM / a year agoNvidia, VMware release cloud software to court business customersStephen Nellis2 Min ReadFILE PHOTO: The logo of Nvidia Corporation is seen during the annual Computex computer exhibition in Taipei, Taiwan May 30, 2017. REUTERS/Tyrone Siu(Reuters) - Chip supplier Nvidia Corp on Monday said it was teaming up with VMware Inc and Amazon.com Inc’s cloud division to court large businesses looking to host artificial intelligence programs in Amazon’s cloud. Nvidia got its start with chips to make computer games more realistic, but in recent years has shifted to supplying chips that speed up artificial intelligence tasks, such as teaching computers to recognize images. Once the domain of Silicon Valley tech firms, artificial intelligence technology is filtering to mainstream businesses that use it for tasks like seeking unseen patterns in their financials to help with forecasting and cost controls. Many of those mainstream businesses use software made by VMware to help shuffle computing work back and forth between their own data centers and cloud data centers owned by Amazon Web Services, depending on where the cost is best. But that has been difficult to do with computer programs that rely on Nvidia chips for a speed boost.                    On Monday, the companies said Nvidia intends to release a new piece of software called vComputeServer to address the issue and let their joint customers move Nvida-aided computing work around more easily. The companies did not say when the software would be released. Reporting by Stephen Nellis in San Francisco; Editing by Leslie AdlerOur Standards:The Thomson Reuters Trust Principles.0 : 0narrow-browser-and-phonemedium-browser-and-portrait-tabletlandscape-tabletmedium-wide-browserwide-browser-and-largermedium-browser-and-landscape-tabletmedium-wide-browser-and-largerabove-phoneportrait-tablet-and-aboveabove-portrait-tabletlandscape-tablet-and-abovelandscape-tablet-and-medium-wide-browserportrait-tablet-and-belowlandscape-tablet-and-belowAppsNewslettersAdvertise with UsAdvertising GuidelinesCookiesTerms of UsePrivacyDo Not Sell My Personal InformationAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2020 Reuters. All Rights Reserved.",16,11.411305670025937,0.116
0,NVDA,"August 26, 2019","                Nvidia, VMware release cloud software to court business customers - ReutersDiscover Thomson ReutersFinancialGovernment SolutionsLegalReuters News AgencyRisk Management SolutionsTax & AccountingBlog: Answers OnInnovation @ Thomson ReutersDirectory of sitesLoginContactSupportBusinessMarketsIndiaSouth AsiaTVMoreIndia Technology NewsAugust 26, 2019 /  12:04 PM / a year agoNvidia, VMware release cloud software to court business customersStephen Nellis2 Min ReadFILE PHOTO: The logo of Nvidia Corporation is seen during the annual Computex computer exhibition in Taipei, Taiwan May 30, 2017. REUTERS/Tyrone Siu(Reuters) - Chip supplier Nvidia Corp on Monday said it was teaming up with VMware Inc and Amazon.com Inc’s cloud division to court large businesses looking to host artificial intelligence programs in Amazon’s cloud. Nvidia got its start with chips to make computer games more realistic, but in recent years has shifted to supplying chips that speed up artificial intelligence tasks, such as teaching computers to recognize images. Once the domain of Silicon Valley tech firms, artificial intelligence technology is filtering to mainstream businesses that use it for tasks like seeking unseen patterns in their financials to help with forecasting and cost controls. Many of those mainstream businesses use software made by VMware to help shuffle computing work back and forth between their own data centers and cloud data centers owned by Amazon Web Services, depending on where the cost is best. But that has been difficult to do with computer programs that rely on Nvidia chips for a speed boost.                    On Monday, the companies said Nvidia intends to release a new piece of software called vComputeServer to address the issue and let their joint customers move Nvida-aided computing work around more easily. The companies did not say when the software would be released. Reporting by Stephen Nellis in San Francisco; Editing by Leslie AdlerOur Standards:The Thomson Reuters Trust Principles.0 : 0narrow-browser-and-phonemedium-browser-and-portrait-tabletlandscape-tabletmedium-wide-browserwide-browser-and-largermedium-browser-and-landscape-tabletmedium-wide-browser-and-largerabove-phoneportrait-tablet-and-aboveabove-portrait-tabletlandscape-tablet-and-abovelandscape-tablet-and-medium-wide-browserportrait-tablet-and-belowlandscape-tablet-and-belowAppsNewslettersAdvertise with UsAdvertising GuidelinesCookiesTerms of UsePrivacyDo Not Sell My Personal InformationAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2020 Reuters. All Rights Reserved.",16,11.411305670025937,0.116
0,NVDA,"August 26, 2019","                Nvidia, VMware release cloud software to court business customers - ReutersDiscover Thomson ReutersFinancialGovernment SolutionsLegalReuters News AgencyRisk Management SolutionsTax & AccountingBlog: Answers OnInnovation @ Thomson ReutersDirectory of sitesLoginContactSupportBusinessMarketsIndiaSouth AsiaTVMoreIndia Technology NewsAugust 26, 2019 /  12:04 PM / a year agoNvidia, VMware release cloud software to court business customersStephen Nellis2 Min ReadFILE PHOTO: The logo of Nvidia Corporation is seen during the annual Computex computer exhibition in Taipei, Taiwan May 30, 2017. REUTERS/Tyrone Siu(Reuters) - Chip supplier Nvidia Corp on Monday said it was teaming up with VMware Inc and Amazon.com Inc’s cloud division to court large businesses looking to host artificial intelligence programs in Amazon’s cloud. Nvidia got its start with chips to make computer games more realistic, but in recent years has shifted to supplying chips that speed up artificial intelligence tasks, such as teaching computers to recognize images. Once the domain of Silicon Valley tech firms, artificial intelligence technology is filtering to mainstream businesses that use it for tasks like seeking unseen patterns in their financials to help with forecasting and cost controls. Many of those mainstream businesses use software made by VMware to help shuffle computing work back and forth between their own data centers and cloud data centers owned by Amazon Web Services, depending on where the cost is best. But that has been difficult to do with computer programs that rely on Nvidia chips for a speed boost.                    On Monday, the companies said Nvidia intends to release a new piece of software called vComputeServer to address the issue and let their joint customers move Nvida-aided computing work around more easily. The companies did not say when the software would be released. Reporting by Stephen Nellis in San Francisco; Editing by Leslie AdlerOur Standards:The Thomson Reuters Trust Principles.0 : 0narrow-browser-and-phonemedium-browser-and-portrait-tabletlandscape-tabletmedium-wide-browserwide-browser-and-largermedium-browser-and-landscape-tabletmedium-wide-browser-and-largerabove-phoneportrait-tablet-and-aboveabove-portrait-tabletlandscape-tablet-and-abovelandscape-tablet-and-medium-wide-browserportrait-tablet-and-belowlandscape-tablet-and-belowAppsNewslettersAdvertise with UsAdvertising GuidelinesCookiesTerms of UsePrivacyDo Not Sell My Personal InformationAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2020 Reuters. All Rights Reserved.",16,11.411305670025937,0.116
0,NVDA,"August 26, 2019","                Nvidia, VMware release cloud software to court business customers - ReutersDiscover Thomson ReutersFinancialGovernment SolutionsLegalReuters News AgencyRisk Management SolutionsTax & AccountingBlog: Answers OnInnovation @ Thomson ReutersDirectory of sitesLoginContactSupportBusinessMarketsIndiaSouth AsiaTVMoreIndia Technology NewsAugust 26, 2019 /  12:04 PM / a year agoNvidia, VMware release cloud software to court business customersStephen Nellis2 Min ReadFILE PHOTO: The logo of Nvidia Corporation is seen during the annual Computex computer exhibition in Taipei, Taiwan May 30, 2017. REUTERS/Tyrone Siu(Reuters) - Chip supplier Nvidia Corp on Monday said it was teaming up with VMware Inc and Amazon.com Inc’s cloud division to court large businesses looking to host artificial intelligence programs in Amazon’s cloud. Nvidia got its start with chips to make computer games more realistic, but in recent years has shifted to supplying chips that speed up artificial intelligence tasks, such as teaching computers to recognize images. Once the domain of Silicon Valley tech firms, artificial intelligence technology is filtering to mainstream businesses that use it for tasks like seeking unseen patterns in their financials to help with forecasting and cost controls. Many of those mainstream businesses use software made by VMware to help shuffle computing work back and forth between their own data centers and cloud data centers owned by Amazon Web Services, depending on where the cost is best. But that has been difficult to do with computer programs that rely on Nvidia chips for a speed boost.                    On Monday, the companies said Nvidia intends to release a new piece of software called vComputeServer to address the issue and let their joint customers move Nvida-aided computing work around more easily. The companies did not say when the software would be released. Reporting by Stephen Nellis in San Francisco; Editing by Leslie AdlerOur Standards:The Thomson Reuters Trust Principles.0 : 0narrow-browser-and-phonemedium-browser-and-portrait-tabletlandscape-tabletmedium-wide-browserwide-browser-and-largermedium-browser-and-landscape-tabletmedium-wide-browser-and-largerabove-phoneportrait-tablet-and-aboveabove-portrait-tabletlandscape-tablet-and-abovelandscape-tablet-and-medium-wide-browserportrait-tablet-and-belowlandscape-tablet-and-belowAppsNewslettersAdvertise with UsAdvertising GuidelinesCookiesTerms of UsePrivacyDo Not Sell My Personal InformationAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2020 Reuters. All Rights Reserved.",16,11.411305670025937,0.116
0,NVDA,"August 19, 2019","                Microsoft, Nvidia team up for more realistic visuals on Minecraft game - ReutersDiscover Thomson ReutersFinancialGovernment SolutionsLegalReuters News AgencyRisk Management SolutionsTax & AccountingBlog: Answers OnInnovation @ Thomson ReutersDirectory of sitesLoginContactSupportBusinessMarketsIndiaSouth AsiaTVMoreIndia Internet NewsAugust 19, 2019 /  7:05 AM / a year agoMicrosoft, Nvidia team up for more realistic visuals on Minecraft game2 Min ReadFILE PHOTO: A child plays video game Minecraft at the Minecon convention in London July 4, 2015.  REUTERS/Matthew Tostevin(Reuters) - Microsoft Corp (MSFT.O) said on Monday it will use chipmaker Nvidia Corp’s (NVDA.O) real-time ray tracing technology to provide the software company’s Minecraft video game players more realistic graphics on personal computers. Real-time ray tracing, or the ability for the chip to simulate how light rays will bounce around in a visual scene, helps video games and other computer graphics more closely resemble shadows and reflections in the real world. Last week, Nvidia posted quarterly results ahead of Wall Street targets and said its profitability was getting a boost from new high-end graphics chips for video gamers. “I think we’ve put all of the pieces in place to bring ray tracing into the future of games. The number of blockbuster games that have adopted RTX is really snowballing,” Nvidia Chief Executive Officer Jen-Hsun Huang said on a post-earnings call. Other games which would have the same graphic technology are Activision Blizzard’s (ATVI.O) “Call of Duty: Modern Warfare”, Ubisoft Toronto’s “Watch Dogs: Legion” and Tencent NExT Studios’ “Synced: Off Planet”, Nvidia said on Monday. Minecraft, a construction game in which players can build nearly anything imaginable, block by block, in a digital, Lego-like world, spread like wildfire since its full release in 2011 by developer Mojang, which was bought by Microsoft in 2014. In May this year, Microsoft said 176 million versions of the game have been sold since its launch. Reporting by Sayanti Chakraborty and Munsif Vengattil in Bengaluru; Editing by Maju Samuel and Arun KoyyurOur Standards:The Thomson Reuters Trust Principles.0 : 0narrow-browser-and-phonemedium-browser-and-portrait-tabletlandscape-tabletmedium-wide-browserwide-browser-and-largermedium-browser-and-landscape-tabletmedium-wide-browser-and-largerabove-phoneportrait-tablet-and-aboveabove-portrait-tabletlandscape-tablet-and-abovelandscape-tablet-and-medium-wide-browserportrait-tablet-and-belowlandscape-tablet-and-belowAppsNewslettersAdvertise with UsAdvertising GuidelinesCookiesTerms of UsePrivacyDo Not Sell My Personal InformationAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2020 Reuters. All Rights Reserved.",23,7.9341861743826385,0.063
0,NVDA,"August 19, 2019","                Microsoft, Nvidia team up for more realistic visuals on Minecraft game - ReutersDiscover Thomson ReutersFinancialGovernment SolutionsLegalReuters News AgencyRisk Management SolutionsTax & AccountingBlog: Answers OnInnovation @ Thomson ReutersDirectory of sitesLoginContactSupportBusinessMarketsIndiaSouth AsiaTVMoreIndia Internet NewsAugust 19, 2019 /  7:05 AM / a year agoMicrosoft, Nvidia team up for more realistic visuals on Minecraft game2 Min ReadFILE PHOTO: A child plays video game Minecraft at the Minecon convention in London July 4, 2015.  REUTERS/Matthew Tostevin(Reuters) - Microsoft Corp (MSFT.O) said on Monday it will use chipmaker Nvidia Corp’s (NVDA.O) real-time ray tracing technology to provide the software company’s Minecraft video game players more realistic graphics on personal computers. Real-time ray tracing, or the ability for the chip to simulate how light rays will bounce around in a visual scene, helps video games and other computer graphics more closely resemble shadows and reflections in the real world. Last week, Nvidia posted quarterly results ahead of Wall Street targets and said its profitability was getting a boost from new high-end graphics chips for video gamers. “I think we’ve put all of the pieces in place to bring ray tracing into the future of games. The number of blockbuster games that have adopted RTX is really snowballing,” Nvidia Chief Executive Officer Jen-Hsun Huang said on a post-earnings call. Other games which would have the same graphic technology are Activision Blizzard’s (ATVI.O) “Call of Duty: Modern Warfare”, Ubisoft Toronto’s “Watch Dogs: Legion” and Tencent NExT Studios’ “Synced: Off Planet”, Nvidia said on Monday. Minecraft, a construction game in which players can build nearly anything imaginable, block by block, in a digital, Lego-like world, spread like wildfire since its full release in 2011 by developer Mojang, which was bought by Microsoft in 2014. In May this year, Microsoft said 176 million versions of the game have been sold since its launch. Reporting by Sayanti Chakraborty and Munsif Vengattil in Bengaluru; Editing by Maju Samuel and Arun KoyyurOur Standards:The Thomson Reuters Trust Principles.0 : 0narrow-browser-and-phonemedium-browser-and-portrait-tabletlandscape-tabletmedium-wide-browserwide-browser-and-largermedium-browser-and-landscape-tabletmedium-wide-browser-and-largerabove-phoneportrait-tablet-and-aboveabove-portrait-tabletlandscape-tablet-and-abovelandscape-tablet-and-medium-wide-browserportrait-tablet-and-belowlandscape-tablet-and-belowAppsNewslettersAdvertise with UsAdvertising GuidelinesCookiesTerms of UsePrivacyDo Not Sell My Personal InformationAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2020 Reuters. All Rights Reserved.",23,7.9341861743826385,0.063
